"","gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"50","CCN1",2603.13592710011,-0.392819070641323,0.0810554749173252,8.52292956993246e-08,2.86906160551269e-05
"51","CCND1",2633.35726654757,-0.498334580946329,0.0829240366633724,1.1592779006222e-10,1.24169202046644e-07
"52","CD276",7766.99298289142,-0.428918823357829,0.0849588146411213,2.96098317639169e-08,1.24593942086596e-05
"53","CD320",3761.89091663669,-0.329922178776872,0.100321298527439,6.98837779960692e-05,0.00437299312554997
"54","CDC42EP1",1699.56186451563,-0.36798820688766,0.113956914253801,7.70942530307199e-05,0.0047308567146247
"55","CDH15",19983.0139153109,-0.275288146015013,0.103256999116882,0.000589837673806202,0.0199550169412206
"56","CDT1",2304.13319639096,-0.306612344686053,0.103834160042057,0.00022399412403913,0.0101503798824194
"57","CEROX1",5561.38153242506,-0.303485110213674,0.108524970637816,0.000362391102544877,0.0143205105196168
"58","CHID1",4164.90368532853,-0.28896718231988,0.0960032525066809,0.000201725882633277,0.00939420691377576
"59","CHMP6",1760.90203120166,-0.304036924772056,0.104801866466127,0.000264133063218414,0.0116119990702961
"60","CHPF",14469.7617580931,-0.325120438555119,0.0973896960912274,5.92806786341122e-05,0.00383760964652258
"61","CHST2",1340.03993414559,-0.389226081393091,0.103533679799163,1.06340338578334e-05,0.00108947988619994
"62","CHSY3",666.172533701107,-0.314355429121769,0.120755848922025,0.00058724938532883,0.0199394013197241
"63","CLASRP",5026.11610664211,-0.395405418657661,0.098585192827987,3.89047897667706e-06,0.000539266156508342
"64","CLIP4",655.001287392051,0.299884847110742,0.124445304838913,0.000975006215423564,0.028935826776122
"65","CNOT6",2749.28219678356,0.342888153001123,0.08757338436621,6.06566101849275e-06,0.000736758949689501
"66","COL18A1",10738.776264764,-0.499912843153907,0.108404410981287,2.33101648707504e-07,6.69854542700441e-05
"67","COL1A1",1024.21414677451,-0.283681305269917,0.125767339825149,0.00157497334454954,0.0404899471539264
"68","COL27A1",1961.92985971242,-0.387112783414886,0.0828103125908488,2.0088879236975e-07,5.91717937925099e-05
"69","COL2A1",923.141113315021,-0.400826389593728,0.123559585259213,6.72843971388756e-05,0.00427876053484342
"70","COL6A2",6799.23499091012,-0.30285164966554,0.109743939689378,0.00037355757966188,0.0146221109753364
"71","COLGALT1",9366.20953905644,-0.270758040144138,0.0741917833913589,2.35647064296237e-05,0.00199740554786926
"72","CORO1B",3373.1014605066,-0.355569125264897,0.0993652596945952,2.29034768877156e-05,0.00196969901234354
"73","CPZ",4535.6581157445,-0.634424836621214,0.091382653861777,2.24682993569718e-13,3.78173575748345e-10
"74","CROCC",2139.81323886306,-0.398992456314986,0.102950892053377,6.7847992675182e-06,0.0008074596461606
"75","CRTAP",3694.27131298458,-0.290932823432751,0.0792288136807962,2.00907416101712e-05,0.00179325089129573
"76","CSRNP1",505.96051108631,-0.293385872143124,0.134357129214602,0.00176823267193763,0.043359983641661
"77","CTSD",14428.6293422501,-0.50633359652851,0.0873052584880346,4.04958026233629e-10,3.67016574237278e-07
"78","CTU2",806.450424071325,-0.288655237864735,0.131201714149034,0.00176026749646216,0.043359983641661
"79","DAG1",11086.4889872799,-0.324651285889646,0.0697511450606289,2.69017464167221e-07,6.93819697643409e-05
"80","DCXR",2254.3589165007,-0.294266529727121,0.103885354507939,0.000336535960813986,0.0135449912488238
"81","DDOST",11751.6990147142,-0.300748539777213,0.0706876104648236,1.82155142515888e-06,0.000293993409468794
"82","DDX54",3862.31513577232,-0.321237002303591,0.101765008763825,0.000111717879455032,0.00638961192106402
"83","DICER1",5136.30163226488,0.323745167109165,0.103516266870677,0.000113485407811421,0.00642829362901042
"84","DLK1",395.544144035605,-0.695478110180552,0.154941801246758,3.55369374618628e-07,8.37392394351336e-05
"85","DMBT1",958.794192125027,-0.758197911694937,0.0984579388384241,7.55984391551412e-16,2.22675202531468e-12
"86","DOHH",1159.58491078675,-0.329382425245985,0.141726891065987,0.00114465677199357,0.0323413575242884
"87","DOK7",2754.90525966352,-0.54231325744312,0.12040583604773,3.71182155126442e-07,8.57503559156811e-05
"88","DPP7",2522.20858638521,-0.447032963526416,0.106221711670694,1.53203533206309e-06,0.000261600583802425
"89","DRAXIN",3047.47725754521,-0.340698052125645,0.0798321848019311,1.46597762050794e-06,0.000257793258579471
"90","DVL1",5858.19224762837,-0.276128887897365,0.105709113830357,0.000661106227882713,0.0216555616895875
"91","DYSF",3061.88104883663,-0.736029941519496,0.0801402566863862,2.42505152901159e-21,9.52398570493817e-18
"92","ECM1",10733.2892570806,-0.399992588075149,0.097518696369574,2.62502236886751e-06,0.000391493842405025
"93","EFEMP2",2183.39395060152,-0.30484372805309,0.102950736608766,0.000219832850457689,0.0100780958914105
"94","EFHD2",9429.87992727949,-0.494769895661734,0.0769436579008531,7.94885538886676e-12,1.04059349101809e-08
"95","EFR3A",925.159699765146,0.274452821923972,0.113294433642628,0.00106983021618361,0.0307067774029143
"96","EGFL7",3647.01015240187,-0.429585566516194,0.112322578983215,7.74133394842099e-06,0.000877003813272078
"97","EHD1",6524.41983031441,-0.327439283853081,0.0851736875914339,9.03489772229e-06,0.000967719681491098
"98","ELFN1",1296.18090455253,-0.388243014804994,0.128205626702382,0.000140070362062232,0.00757022479732671
"99","EML3",1111.3724652816,-0.291222321479175,0.116403579025746,0.000834076209971469,0.0255913695465725
"100","ENGASE",3377.60730679641,-0.298790800422093,0.0841361089888735,3.07298697499617e-05,0.00232399763980007
